C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_525.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_525.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_525.jpg,-0.15,1,0,9.651959
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_599.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_599.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_599.jpg,-0.35,1,0,10.51006
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_673.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_673.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_673.jpg,-0.5500001,1,0,11.32835
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_744.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_744.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_744.jpg,-0.7,1,0,12.00992
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_811.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_811.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_811.jpg,0,1,0,12.40601
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_880.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_880.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_880.jpg,0,1,0,13.32135
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_04_955.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_04_955.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_04_955.jpg,0,1,0,14.20936
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_026.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_026.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_026.jpg,-0.1,1,0,14.81744
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_095.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_095.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_095.jpg,-0.3,1,0,15.62712
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_166.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_166.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_166.jpg,-0.45,1,0,16.27696
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_242.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_242.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_242.jpg,-0.6500001,1,0,17.00995
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_310.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_310.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_310.jpg,0,1,0,17.4992
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_385.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_385.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_385.jpg,0,1,0,18.27438
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_461.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_461.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_461.jpg,0,1,0,19.06837
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_534.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_534.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_534.jpg,-0.1,1,0,19.87658
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_608.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_608.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_608.jpg,-0.25,1,0,20.54741
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_682.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_682.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_682.jpg,-0.45,1,0,21.2584
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_757.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_757.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_757.jpg,0,1,0,21.99013
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_831.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_831.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_831.jpg,0,1,0,22.53812
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_900.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_900.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_900.jpg,0,1,0,23.33031
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_05_976.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_05_976.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_05_976.jpg,0,1,0,24.11465
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_046.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_046.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_046.jpg,-0.05,1,0,24.69835
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_116.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_116.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_116.jpg,-0.25,1,0,25.43797
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_191.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_191.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_191.jpg,0,1,0,25.98841
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_266.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_266.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_266.jpg,0,1,0,26.74361
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_339.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_339.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_339.jpg,0,1,0,27.49522
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_414.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_414.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_414.jpg,0,1,0,28.24126
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_483.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_483.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_483.jpg,0,1,0,28.79695
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_560.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_560.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_560.jpg,0,1,0,29.53261
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_634.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_634.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_634.jpg,0,1,0,30.18665
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_709.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_709.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_709.jpg,0,1,0,30.1905
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_781.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_781.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_781.jpg,0,1,0,30.19027
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_854.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_854.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_854.jpg,0,1,0,30.19028
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_924.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_924.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_924.jpg,0,1,0,30.19031
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_06_998.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_06_998.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_06_998.jpg,0,1,0,30.19029
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_072.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_072.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_072.jpg,0,1,0,30.1903
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_151.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_151.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_151.jpg,0,1,0,30.19006
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_220.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_220.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_220.jpg,0,1,0,30.19131
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_290.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_290.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_290.jpg,-0.15,1,0,30.18325
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_364.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_364.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_364.jpg,-0.35,1,0,30.16259
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_442.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_442.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_442.jpg,-0.5500001,1,0,30.14051
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_518.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_518.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_518.jpg,-0.7500002,1,0,30.11426
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_588.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_588.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_588.jpg,0,1,0,30.16155
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_664.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_664.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_664.jpg,0,1,0,30.18152
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_736.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_736.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_736.jpg,-0.1,1,0,30.1922
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_804.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_804.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_804.jpg,-0.25,1,0,30.18441
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_879.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_879.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_879.jpg,-0.45,1,0,30.15976
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_07_955.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_07_955.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_07_955.jpg,-0.6500001,1,0,30.1315
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_034.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_034.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_034.jpg,0,1,0,30.17589
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_111.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_111.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_111.jpg,0,1,0,30.18389
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_182.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_182.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_182.jpg,0,1,0,30.19104
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_250.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_250.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_250.jpg,0,1,0,30.18974
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_319.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_319.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_319.jpg,0,1,0,30.19043
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_400.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_400.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_400.jpg,0,1,0,30.19001
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_473.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_473.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_473.jpg,0,1,0,30.19015
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_541.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_541.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_541.jpg,0,1,0,30.19028
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_629.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_629.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_629.jpg,0,1,0,30.19029
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_710.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_710.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_710.jpg,0,1,0,30.19031
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_798.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_798.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_798.jpg,0,1,0,30.18959
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_873.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_873.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_873.jpg,0,1,0,30.1903
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_08_952.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_08_952.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_08_952.jpg,0,1,0,30.19031
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_027.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_027.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_027.jpg,-0.15,1,0,30.18364
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_102.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_102.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_102.jpg,-0.35,1,0,30.16344
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_187.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_187.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_187.jpg,0,1,0,30.18748
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_262.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_262.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_262.jpg,0,1,0,30.18982
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_328.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_328.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_328.jpg,0,1,0,30.19017
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_412.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_412.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_412.jpg,0,1,0,30.19028
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_482.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_482.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_482.jpg,0,1,0,30.19115
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_550.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_550.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_550.jpg,0,1,0,30.18974
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_631.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_631.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_631.jpg,0,1,0,30.19001
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_706.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_706.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_706.jpg,0,1,0,30.19132
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_782.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_782.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_782.jpg,0,1,0,30.19016
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_854.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_854.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_854.jpg,0,1,0,30.18985
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_09_944.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_09_944.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_09_944.jpg,0,1,0,30.19086
C:\Users\User\Antigravity\Autonomous driving\Data\IMG\center_2026_03_09_23_39_10_016.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\left_2026_03_09_23_39_10_016.jpg,C:\Users\User\Antigravity\Autonomous driving\Data\IMG\right_2026_03_09_23_39_10_016.jpg,0,1,0,30.19045
